Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
100,1646700,4700,614300,1146300,3,2012-08-15 00:00:00
100,1647000,6000,613000,1146400,3,2012-08-16 00:00:00
100,1647300,6000,613000,1146500,3,2012-08-17 00:00:00
100,1647500,4700,614300,1146700,3,2012-08-18 00:00:00
100,1647900,4700,614300,1146700,3,2012-08-19 00:00:00
100,1648100,6000,613000,1146900,3,2012-08-20 00:00:00
100,1648400,6000,613000,1147000,3,2012-08-21 00:00:00
100,1648600,6000,613000,1147200,3,2012-08-22 00:00:00
100,1648900,6000,613000,1147300,3,2012-08-23 00:00:00
100,1649100,6000,613000,1147500,3,2012-08-24 00:00:00
100,1649300,6000,613000,1147700,3,2012-08-25 00:00:00
100,1649500,6000,613000,1147900,3,2012-08-26 00:00:00
100,1649800,4700,614300,1148000,3,2012-08-27 00:00:00
100,1650200,4700,614300,1148000,3,2012-08-28 00:00:00
100,1650400,6000,613000,1148200,3,2012-08-29 00:00:00
100,1650700,6000,613000,1148300,3,2012-08-30 00:00:00
100,1650800,4700,614300,1148600,3,2012-08-31 00:00:00
100,1651300,4700,614300,1148500,3,2012-09-01 00:00:00
100,1651400,4700,614300,1148800,3,2012-09-02 00:00:00
100,1651500,4700,614300,1149100,3,2012-09-03 00:00:00
100,1651600,4700,614300,1149400,3,2012-09-04 00:00:00
100,1652100,6000,613000,1149300,3,2012-09-05 00:00:00
100,1652400,6000,613000,1149400,3,2012-09-06 00:00:00
100,1652400,4700,614300,1149800,3,2012-09-07 00:00:00
100,1652800,4700,614300,1149800,3,2012-09-08 00:00:00
100,1653000,6000,613000,1150000,3,2012-09-09 00:00:00
100,1653100,6000,613000,1150300,3,2012-09-10 00:00:00
100,1653500,6000,613000,1150300,3,2012-09-11 00:00:00
100,1653800,4700,614300,1150400,3,2012-09-12 00:00:00
100,1657700,4700,614300,1146900,3,2012-09-13 00:00:00
100,1658000,4700,614300,1147000,3,2012-09-14 00:00:00
100,1658200,6000,613000,1147200,3,2012-09-15 00:00:00
100,1658500,4700,614300,1147300,3,2012-09-16 00:00:00
100,1658700,4700,614300,1147500,3,2012-09-17 00:00:00
100,1659100,4700,614300,1147500,3,2012-09-18 00:00:00
100,1658200,4700,615300,1147800,3,2012-09-19 00:00:00
100,1658300,4700,615300,1148100,3,2012-09-20 00:00:00
100,1658400,4700,615300,1148400,3,2012-09-21 00:00:00
100,1658700,6000,614000,1148500,3,2012-09-22 00:00:00
100,1659100,6000,614000,1148500,3,2012-09-23 00:00:00
100,1659400,4700,615300,1148600,3,2012-09-24 00:00:00
100,1659600,4700,615300,1148800,3,2012-09-25 00:00:00
100,1659400,6000,614400,1149000,3,2012-09-26 00:00:00
100,1659600,6000,614400,1149200,3,2012-09-27 00:00:00
100,1659800,6000,614400,1149400,3,2012-09-28 00:00:00
100,1660000,4700,615700,1149600,3,2012-09-29 00:00:00
100,1660300,6000,614400,1149700,3,2012-09-30 00:00:00
100,1660700,6000,614400,1149700,3,2012-10-01 00:00:00
100,1660900,4700,615700,1149900,3,2012-10-02 00:00:00
100,1661200,4700,615700,1150000,3,2012-10-03 00:00:00
100,1661400,6000,614400,1150200,3,2012-10-04 00:00:00
100,1661700,6000,614400,1150300,3,2012-10-05 00:00:00
100,1662000,6000,614400,1150400,3,2012-10-06 00:00:00
100,1662200,4700,615700,1150600,3,2012-10-07 00:00:00
100,1662400,6000,614400,1150800,3,2012-10-08 00:00:00
100,1662500,6000,614400,1151100,3,2012-10-09 00:00:00
100,1662900,6000,614400,1151100,3,2012-10-10 00:00:00
100,1663200,6000,614400,1151200,3,2012-10-11 00:00:00
100,1663200,4700,615700,1151600,3,2012-10-12 00:00:00
100,1663700,4700,615700,1151500,3,2012-10-13 00:00:00
100,1664100,4700,615700,1151500,3,2012-10-14 00:00:00
100,1664500,6000,614400,1151500,3,2012-10-15 00:00:00
100,1664900,6000,614400,1151500,3,2012-10-16 00:00:00
100,1665000,6000,614400,1151800,3,2012-10-17 00:00:00
100,1665200,6000,614400,1152000,3,2012-10-18 00:00:00
100,1665400,4700,615700,1152200,3,2012-10-19 00:00:00
100,1665700,6000,614400,1152300,3,2012-10-20 00:00:00
100,1666000,6000,614400,1152400,3,2012-10-21 00:00:00
